name,salary_from,salary_to,salary_currency,area_name,published_at
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Саратов,2007-05-31T10:20:37+0400
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Тольятти,2007-05-31T10:21:40+0400
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Ульяновск,2007-05-31T10:28:38+0400
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Йошкар-Ола,2007-05-31T10:33:12+0400
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Ижевск,2007-05-31T10:35:07+0400
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Чебоксары,2007-05-31T10:45:19+0400
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Киров (Кировская область),2007-05-31T10:47:22+0400
Руководитель направления Java EE (Java EE Practice Lead for Application Technology Centre of Excellence),2000.0,,USD,Нижний Новгород,2007-05-31T10:51:16+0400
Руководитель направления Retail,2000.0,,USD,Уфа,2007-05-31T11:00:17+0400
Администратор ИС,,1700.0,USD,Москва,2007-05-31T11:03:51+0400
Менеджер по работе с клиентами,700.0,2000.0,USD,Москва,2007-05-31T11:06:13+0400
Консультант по внедрению Microsoft CRM,1700.0,2300.0,USD,Москва,2007-05-31T11:08:45+0400
Руководитель направления Retail,2000.0,,USD,Челябинск,2007-05-31T11:09:26+0400
Руководитель направления Retail,2000.0,,USD,Саранск,2007-05-31T11:10:57+0400
Руководитель направления Retail,2000.0,,USD,Оренбург,2007-05-31T11:12:41+0400
Программист бизнес-приложений,1000.0,,USD,Санкт-Петербург,2007-05-31T11:14:12+0400
Руководитель направления Retail,2000.0,,USD,Пенза,2007-05-31T11:18:27+0400
Системный администратор,400.0,550.0,USD,Нижний Новгород,2007-06-13T08:57:57+0400
Консультант по ERP-системам.,800.0,3500.0,USD,Москва,2007-08-27T16:36:35+0400
Руководитель направления Retail,2000.0,,USD,Самара,2007-05-31T11:20:09+0400
Руководитель направления Retail,2000.0,,USD,Саратов,2007-05-31T11:22:40+0400
Программист 1С,300.0,500.0,USD,Санкт-Петербург,2007-05-31T11:24:04+0400
Руководитель направления Retail,2000.0,,USD,Тольятти,2007-05-31T11:24:08+0400
Руководитель направления Retail,2000.0,,USD,Ульяновск,2007-05-31T11:27:08+0400
Руководитель направления Retail,2000.0,,USD,Йошкар-Ола,2007-05-31T11:34:31+0400
Руководитель направления Retail,2000.0,,USD,Ижевск,2007-05-31T11:37:51+0400
Администратор БД,1400.0,2000.0,USD,Москва,2007-05-31T11:38:02+0400
Руководитель направления Retail,2000.0,,USD,Чебоксары,2007-05-31T11:39:23+0400
Руководитель направления Retail,2000.0,,USD,Киров (Кировская область),2007-05-31T11:41:30+0400
C++/Windows Software Engineer,1900.0,2500.0,USD,Санкт-Петербург,2007-05-31T11:42:32+0400
Руководитель направления Retail,2000.0,,USD,Нижний Новгород,2007-05-31T11:42:50+0400
Старший менеджер отдела продаж (телекоммуникационное оборудование),1000.0,2000.0,USD,Екатеринбург,2007-05-31T11:57:46+0400
SAP R3,2500.0,3000.0,USD,Москва,2007-05-31T12:00:49+0400
Руководитель практики OSS/BSS,7000.0,12000.0,USD,Москва,2007-05-31T12:00:58+0400
Менеджер по рекламе/продвижению в Internet,1500.0,,USD,Москва,2007-05-31T12:01:15+0400
Software Integration Engineer,2200.0,3000.0,USD,Санкт-Петербург,2007-05-31T12:01:45+0400
QA Engineer,1000.0,1700.0,USD,Санкт-Петербург,2007-05-31T12:02:45+0400
Руководитель практики Информационная безопасность,7000.0,12000.0,USD,Москва,2007-05-31T12:04:12+0400
Cпециалист IT HelpDesk,,1000.0,USD,Москва,2007-05-31T12:04:34+0400
Web-designer,1300.0,1300.0,USD,Москва,2007-05-31T12:10:55+0400
SW Developer (.Net),1300.0,2000.0,USD,Санкт-Петербург,2007-05-31T12:15:03+0400
Инженер,1200.0,1350.0,USD,Москва,2007-05-31T12:18:13+0400
Инженер по ремонту,800.0,,USD,Москва,2007-06-14T08:36:34+0400
Специалист по поддержке ПО,800.0,,USD,Москва,2007-06-14T08:36:33+0400
Менеджер по продажам рекламы / Media Sales Manager,1500.0,2000.0,USD,Москва,2007-09-03T09:25:32+0400
Программист систем на базе Crestron,800.0,1200.0,USD,Москва,2007-08-21T13:31:15+0400
Руководитель проекта (web-портал),3000.0,5000.0,USD,Москва,2007-06-26T13:42:10+0400
Администратор Windows-платформ/Сотрудник HelpDesk,1000.0,1500.0,USD,Москва,2007-06-12T14:34:26+0400
Разработчик/программист Java,2000.0,2500.0,USD,Москва,2007-06-25T13:26:23+0400
Руководитель направления .Net,2000.0,,USD,Уфа,2007-05-31T13:18:30+0400
Руководитель направления .Net,2000.0,,USD,Челябинск,2007-05-31T13:20:14+0400
Руководитель направления .Net,2000.0,,USD,Саранск,2007-05-31T13:22:01+0400
Руководитель направления .Net,2000.0,,USD,Оренбург,2007-05-31T13:23:45+0400
Руководитель направления .Net,2000.0,,USD,Пенза,2007-05-31T13:25:00+0400
Сервисный инженер,560.0,700.0,USD,Москва,2007-05-31T13:26:05+0400
Руководитель направления .Net,2000.0,,USD,Самара,2007-05-31T13:26:57+0400
Руководитель направления .Net,2000.0,,USD,Саратов,2007-05-31T13:28:30+0400
Руководитель направления .Net,2000.0,,USD,Тольятти,2007-05-31T13:30:31+0400
Руководитель направления .Net,2000.0,,USD,Ульяновск,2007-05-31T13:32:30+0400
Руководитель направления .Net,2000.0,,USD,Йошкар-Ола,2007-05-31T13:34:10+0400
"Инженер по качеству, технической поддержке и локализации - Technical Support, QA and Translation manager.",800.0,1200.0,USD,Москва,2007-05-31T13:36:28+0400
Руководитель направления .Net,2000.0,,USD,Ижевск,2007-05-31T13:36:39+0400
Системный администратор,1000.0,1150.0,USD,Москва,2007-05-31T13:37:55+0400
Программист 1С,1800.0,,USD,Москва,2007-05-31T13:38:07+0400
Руководитель направления .Net,2000.0,,USD,Киров (Кировская область),2007-05-31T13:38:33+0400
"Программист Object Pascal, Delphi",1000.0,1200.0,USD,Москва,2007-06-05T17:29:55+0400
IT Specialist,1000.0,,USD,Москва,2007-05-31T13:50:32+0400
Программист Perl (стажер),800.0,1200.0,USD,Москва,2007-05-31T14:02:34+0400
Программист,1500.0,3000.0,USD,Москва,2007-05-31T14:18:21+0400
Техник сервиса,300.0,400.0,USD,Казань,2007-05-31T14:18:29+0400
Системный администратор,900.0,1000.0,USD,Москва,2007-06-26T13:28:46+0400
Технический директор,1000.0,1700.0,USD,Москва,2007-09-17T11:08:34+0400
"Руководитель Управления IT Россия, FMCG",5000.0,,USD,Алматы,2007-05-31T14:43:31+0400
"Разработчик Java, J2EE",1000.0,1700.0,USD,Новосибирск,2007-05-31T14:48:53+0400
Программист JAVA,2000.0,2900.0,USD,Москва,2007-06-26T10:34:30+0400
Ведущий JAVA разработчик,2000.0,3000.0,USD,Москва,2007-06-26T10:33:13+0400
Менеджер по работе с операторами связи,700.0,900.0,USD,Москва,2007-05-31T14:57:50+0400
Консультант по сопровождению Axapta (внутренний проект),1500.0,2500.0,USD,Москва,2007-06-26T10:34:06+0400
Ведущий инженер по сопровождению программных продуктов,1700.0,2500.0,USD,Москва,2007-05-31T15:09:37+0400
Начальник отдела развития информационных систем,1700.0,,USD,Москва,2007-05-31T15:14:58+0400
Программист Диасофт,2500.0,3500.0,USD,Москва,2007-06-24T12:49:35+0400
Программист (VB.NET),1500.0,2000.0,USD,Москва,2007-06-26T10:33:36+0400
Системный администратор,2000.0,2500.0,USD,Москва,2007-06-25T09:01:49+0400
Администратор БД Oracle,2000.0,3000.0,USD,Москва,2007-06-25T09:01:49+0400
Системный администратор,1500.0,1500.0,USD,Москва,2007-05-31T15:34:13+0400
Руководитель проектов / Бизнес-технолог,3000.0,5000.0,USD,Москва,2007-06-25T09:01:49+0400
Программист,1500.0,1500.0,USD,Москва,2007-05-31T15:37:00+0400
Инженер (системный администратор),900.0,,USD,Москва,2007-06-25T09:37:57+0400
Специалист-консультант,220.0,300.0,USD,Казань,2007-05-31T15:40:33+0400
Дизайнер-верстальщик,1000.0,1000.0,USD,Москва,2007-05-31T15:41:08+0400
"Системный инженер внедрения и сопровождения проектов по направлению цифрового телевидения (IPTV, VoD, PvR)",1500.0,1800.0,USD,Москва,2007-05-31T15:41:23+0400
Java Developer #13,1200.0,1500.0,USD,Санкт-Петербург,2007-06-18T17:07:19+0400
Администратор биллинговой системы,1500.0,,USD,Москва,2007-05-31T15:59:45+0400
Технический писатель,1300.0,2500.0,USD,Москва,2007-05-31T16:06:17+0400
Инженер по установке и внедрению радио базовых станций,850.0,1350.0,USD,Москва,2007-05-31T16:15:39+0400
Инженер по связи,1300.0,2500.0,USD,Москва,2007-05-31T16:35:41+0400
Заместитель начальника отдела надзора за электрической и почтовой связью,400.0,500.0,USD,Казань,2007-05-31T16:41:45+0400
Системный аналитик банковских технологий (сопровождение системы),500.0,1000.0,USD,Казань,2007-05-31T16:44:15+0400
Требуется программист С++ под Symbian,1000.0,2000.0,USD,Москва,2007-05-31T17:03:58+0400
Директор по IT,3000.0,4000.0,USD,Москва,2007-06-14T11:49:31+0400
Бизнес аналитик в иностранную компанию,2000.0,2700.0,USD,Москва,2007-08-08T15:28:36+0400
Менеджер по работе с операторами,700.0,800.0,USD,Москва,2007-05-31T17:14:50+0400
Сменный инженер,625.0,830.0,USD,Санкт-Петербург,2007-06-07T10:27:13+0400
Web-программист,800.0,1500.0,USD,Москва,2007-05-31T17:18:56+0400
Руководитель группы по внедрению сложных программно-аппаратных комплексов,2000.0,,USD,Москва,2007-12-03T13:09:14+0300
Специалист аналитического отдела,700.0,,USD,Москва,2007-05-31T17:38:36+0400
Ассистент менеджера по контрактам,800.0,1000.0,USD,Москва,2007-07-17T09:47:51+0400
Руководитель Службы Internet проектов,3000.0,,USD,Москва,2007-05-31T17:47:41+0400
Специалист технической поддержки,,550.0,USD,Воронеж,2007-06-05T18:29:19+0400
Администратор отдела сопровождения програмного обеспечения,500.0,,USD,Краснодар,2007-05-31T18:17:12+0400
"Разработчик (Диасофт 5NT, MS SQL)",2500.0,3500.0,USD,Москва,2007-05-31T19:02:06+0400
Специалист по поддержке пользователей,1000.0,1000.0,USD,Москва,2007-05-31T19:15:24+0400
Сотрудник в IT-отдел,800.0,,USD,Москва,2007-05-31T21:11:44+0400
Системный инженер,500.0,800.0,USD,Казалы (Кызылорд. обл),2007-06-01T08:14:48+0400
Программист-разработчик,1000.0,1200.0,USD,Алматы,2007-06-01T08:28:58+0400
"Мастер по комплексной автоматизации и телемеханики (Мастер КАиТ или КИПиА, АСУ, ОПС)",1700.0,,USD,Западно-Сибирский округ,2007-06-01T08:52:28+0400
Системный администратор,500.0,700.0,USD,Алматы,2007-06-01T08:54:46+0400
Специалист по техническому обслуживанию терминалов,,800.0,USD,Москва,2007-06-01T09:25:46+0400
Программист 1С,1600.0,2000.0,USD,Москва,2007-06-01T09:32:54+0400
"Программист (Delphi, Oracle)",900.0,1000.0,USD,Екатеринбург,2007-06-01T09:59:15+0400
Программист 1С,2100.0,,USD,Москва,2007-06-01T10:01:35+0400
Технический консультант по САПР (CAD Application Engineer),3500.0,4000.0,USD,Москва,2007-06-01T10:05:24+0400
Старший аналитик по продажам,1300.0,,USD,Санкт-Петербург,2007-06-01T10:07:29+0400
Инженер-аналитик по качеству ПО,1700.0,1700.0,USD,Москва,2007-06-01T10:15:21+0400
Помощник сисадмина,700.0,800.0,USD,Москва,2007-06-01T10:16:25+0400
Программист 1С 8.0,2200.0,2200.0,USD,Москва,2007-06-01T10:34:43+0400
Программист 1С,2690.0,,USD,Красноярск,2007-06-01T10:45:45+0400
Менеджер по продаже телекоммуникационных услуг,,400.0,USD,Барнаул,2007-06-01T10:46:58+0400
Инженер,1100.0,1500.0,USD,Москва,2007-06-01T10:53:53+0400
Visual Aids Assistant/Специалист по составлению презентаций (на английском),900.0,1100.0,USD,Москва,2007-06-01T10:55:58+0400
Веб дизайнер,1300.0,1800.0,USD,Москва,2007-06-01T10:56:49+0400
Программный аналитик,2000.0,2200.0,USD,Москва,2007-06-01T11:06:34+0400
Специалист отдела технической поддержки пользователей,400.0,600.0,USD,Москва,2007-06-01T11:10:06+0400
Менеджер по продажам,200.0,900.0,USD,Белгород,2007-06-01T11:13:04+0400
Ведущий программист-разработчик С++/С# (эксперт),2500.0,2500.0,USD,Москва,2007-06-01T11:17:47+0400
Менеджер проектов,2000.0,,USD,Москва,2007-06-01T11:19:38+0400
Методолог/консультант по внедрению 1С в части бухгалтерского и налогового учета,2500.0,,USD,Москва,2007-10-24T10:26:16+0400
Technical Sales Engineer,2500.0,2500.0,USD,Москва,2007-06-01T11:44:00+0400
Системный администратор,,1800.0,USD,Москва,2007-06-01T11:44:55+0400
Администратор информационной безопасности Удостоверяющего центра,300.0,350.0,USD,Казань,2007-06-01T11:52:47+0400
Web-мастер,500.0,1000.0,USD,Ростов-на-Дону,2007-06-01T11:57:59+0400
Системный администратор Unix,1500.0,2100.0,USD,Москва,2007-07-12T12:05:32+0400
Key account manager,1500.0,2200.0,USD,Москва,2007-07-05T13:15:25+0400
Менеджер по поиску клиентов (продажи программного обеспечения),800.0,1800.0,USD,Москва,2007-06-01T12:29:36+0400
Менеджер проекта по разработке ПО,2000.0,3000.0,USD,Москва,2007-06-20T13:59:30+0400
Администратор ИС,,1700.0,USD,Москва,2007-06-01T12:38:11+0400
Менеджер-консультант по продажам программного обеспечения,1200.0,2500.0,USD,Москва,2007-06-01T12:40:12+0400
Прикладной програмист 1С,500.0,1500.0,USD,Киев,2007-09-14T18:12:14+0400
Специалист IT отдела,1000.0,1000.0,USD,Москва,2007-06-01T13:19:31+0400
Руководитель группы тестирования радиоустройств,1200.0,,USD,Москва,2007-06-01T13:23:14+0400
Программист баз данных,1400.0,,USD,Москва,2007-06-01T13:26:26+0400
Зам. Начальника Департамента систем самообслуживания по технологическим решениям,3500.0,,USD,Россия,2007-06-01T13:38:10+0400
Главный специалист информационной безопасности,2500.0,,USD,Москва,2007-10-22T17:57:43+0400
Специалист,600.0,700.0,USD,Москва,2007-06-01T14:14:19+0400
Инженер ИТ (IT специалист),1000.0,1500.0,USD,Санкт-Петербург,2007-06-01T14:22:35+0400
Программист С++,1000.0,1400.0,USD,Новосибирск,2007-06-21T13:56:01+0400
Инженер ИТ,750.0,850.0,USD,Ростов-на-Дону,2007-06-01T14:27:02+0400
Технический писатель - преподаватель,1200.0,1500.0,USD,Москва,2007-06-01T14:44:01+0400
"Эксперт, Консультант, Архитектор, Специалист по внедрению информационных систем на платформе ПАРУС 8",2000.0,,USD,Москва,2007-06-01T14:46:09+0400
Администратор 1С,2000.0,2300.0,USD,Москва,2007-06-01T14:51:02+0400
Инженер программист/администратор,,2500.0,USD,Москва,2007-06-01T15:33:46+0400
Разработчик ASP.NET,1500.0,,USD,Санкт-Петербург,2007-10-29T12:41:03+0300
Менеджер по коммуникациям,900.0,1000.0,USD,Екатеринбург,2007-06-01T15:39:03+0400
Главный инженер проекта (Менеджер проекта),1300.0,,USD,Санкт-Петербург,2007-06-01T15:39:44+0400
Web-программист,1200.0,1800.0,USD,Москва,2007-06-01T15:47:17+0400
WEB-программист (корпоративный портал),1600.0,2500.0,USD,Москва,2007-06-01T15:51:59+0400
Консультант направления Зарплата и Кадры (Scala),1500.0,2500.0,USD,Москва,2007-07-27T12:52:46+0400
Технический специалист,750.0,850.0,USD,Москва,2007-07-20T23:07:15+0400
Контент-менеджер (редактор сайтов),800.0,1500.0,USD,Москва,2007-06-19T15:22:57+0400
SQL-программист,1200.0,1800.0,USD,Москва,2007-06-01T16:38:24+0400
Web-программист,1000.0,1300.0,USD,Москва,2007-06-01T16:43:21+0400
Системный аналитик (банковский сектор),1800.0,2500.0,USD,Москва,2007-06-01T16:46:40+0400
Программист 1С,2000.0,2300.0,USD,Москва,2007-06-18T19:34:01+0400
Специалист по внедрению информационных систем управления предприятием (ERP),400.0,1200.0,USD,Самара,2007-06-01T16:51:42+0400
Начальник управления корпоративных стандартов,3000.0,4500.0,USD,Москва,2007-06-01T16:57:21+0400
Ассистент Департамента мобильной связи третьего поколения,900.0,1000.0,USD,Москва,2007-06-01T16:58:04+0400
Начальник отела информационного обслуживания,2500.0,3000.0,USD,Москва,2007-06-13T11:26:38+0400
Ассистент Департамента беспроводной связи,900.0,1000.0,USD,Москва,2007-06-01T17:05:32+0400
Управляющий директор,4000.0,10000.0,USD,Москва,2007-06-01T17:12:27+0400
Инженер-проектировщик,1200.0,1600.0,USD,Москва,2007-06-01T17:13:42+0400
Специалист по системам HelpDesk и инвентаризации,1900.0,2000.0,USD,Москва,2007-06-01T17:18:03+0400
Ведущий программист VB+Oracle,1600.0,1800.0,USD,Москва,2007-06-01T17:22:03+0400
"Key Account Manager (IT-услуги, IT-оборудование)",2000.0,3000.0,USD,Москва,2007-06-29T14:49:26+0400
Помощник IT специалиста,700.0,700.0,USD,Москва,2007-06-01T17:30:35+0400
Information System Analyst ( Вакансия БЛМ Консорт код AV),3000.0,3500.0,USD,Москва,2007-06-01T17:44:09+0400
Сайт-менеджер,400.0,1200.0,USD,Москва,2007-06-01T17:55:50+0400
Инженер,25000.0,,RUR,Москва,2007-10-05T13:32:12+0400
Ведущий программист 1С 8.0,2000.0,2600.0,USD,Москва,2007-06-01T18:01:35+0400
Консультант / Менеджер по работе с клиентами,750.0,,USD,Москва,2007-06-01T18:13:32+0400
Специалист отдела маркетинга,700.0,800.0,USD,Москва,2007-06-01T18:33:52+0400
Программист С#,1500.0,2000.0,USD,Москва,2007-06-01T18:44:50+0400
Специалист по продвижению сайтов (SEO),500.0,600.0,USD,Москва,2007-06-01T18:57:40+0400
Старший менеджер проекта,2500.0,3000.0,USD,Москва,2007-07-16T11:18:33+0400
Менеджер по маркетингу (marketing manager),1200.0,1500.0,USD,Москва,2007-08-06T10:06:50+0400
IT Архитектор (БЕЗОПАСНОСТЬ),3500.0,5000.0,USD,Москва,2007-06-01T19:22:17+0400
Специалист (аналитик) по пищевой безопасности,1000.0,1200.0,USD,Москва,2007-06-01T19:46:51+0400
Программист,2000.0,2700.0,USD,Москва,2007-06-01T20:01:32+0400
Менеджер по продажам мультимедиа,2000.0,4000.0,USD,Москва,2007-07-06T11:38:39+0400
Менеджер по продажам,600.0,1200.0,USD,Санкт-Петербург,2007-06-28T16:02:56+0400
Инженер-проектировщик систем КТВ,,1000.0,USD,Москва,2007-07-03T10:06:46+0400
Тестировщик ПО / QA engineer / Инженер по качеству ПО,,900.0,USD,Москва,2007-06-03T12:34:38+0400
Программист С++,2000.0,,USD,Москва,2007-07-30T12:27:49+0400
Системный администратор,2000.0,,USD,Москва,2007-07-02T14:39:47+0400
IT Consultant,2000.0,5000.0,USD,Россия,2007-06-03T18:16:05+0400
"Менеджер проекта (АИИС КУЭ, АСУ ТП, АСДУ)",1000.0,1500.0,USD,Москва,2007-06-03T19:38:23+0400
Web administrator assistant,1100.0,1300.0,USD,Москва,2007-06-03T20:33:06+0400
"Контент-менеджер, менеджер интернет-проекта",700.0,1000.0,USD,Москва,2007-07-01T20:22:49+0400
Инженер технической поддержки,17000.0,,RUR,Красноярск,2007-10-09T06:02:41+0400
СТАЖЕР 1С - Школа молодого программиста,5000.0,,USD,Екатеринбург,2007-06-04T08:00:47+0400
Программист 1С / Специалист по внедрению 1С,30000.0,,USD,Екатеринбург,2007-06-04T08:07:40+0400
Программист 1С/специалист по внедрению 1С,40000.0,,USD,Екатеринбург,2007-06-04T08:15:19+0400
Программист 1С / Специалист по внедрению 1С,1000.0,,USD,Екатеринбург,2007-07-04T11:37:32+0400
Программист 1С/специалист по внедрению 1С,1500.0,,USD,Екатеринбург,2007-07-04T11:37:32+0400
Программист C#,1300.0,1750.0,USD,Новосибирск,2007-06-04T09:13:36+0400
Администратор БД,1400.0,2000.0,USD,Москва,2007-06-04T09:28:57+0400
Программист,1300.0,2000.0,USD,Москва,2007-06-04T09:29:19+0400
Специалист по проектированию и вопросам строительства,590.0,720.0,USD,Нижний Новгород,2007-06-04T09:46:45+0400
Инженер связи,500.0,630.0,USD,Нижний Новгород,2007-06-04T09:50:17+0400
"Программист, разработчик PHP \ MySQL \ JavaScript",400.0,800.0,USD,Казань,2007-06-04T09:54:38+0400
Менеджер Интернет-проектов,1000.0,1400.0,USD,Москва,2007-06-04T09:55:24+0400
Flash дизайнер,300.0,700.0,USD,Казань,2007-06-04T09:56:20+0400
Аналитик банковских процессов,700.0,1500.0,USD,Екатеринбург,2007-09-05T08:56:06+0400
Программист-разработчик,750.0,900.0,USD,Краснодар,2007-07-02T12:23:46+0400
Инженер-программист,650.0,800.0,USD,Краснодар,2007-07-02T12:23:45+0400
Методолог по бюджетному управлению,900.0,,USD,Краснодар,2007-07-02T12:23:45+0400
Технический специалист,,1500.0,USD,Москва,2007-06-20T13:57:04+0400
Ведущий системотехник по решениям IP телефонии,1000.0,1500.0,USD,Уральский округ,2007-08-20T17:16:34+0400
Рукововдитель проекта (направления),1500.0,3000.0,USD,Москва,2007-06-04T10:10:05+0400
Старший/ Ведущий консультант MS Dynamics Ax (Axapta),2000.0,3000.0,USD,Москва,2007-06-04T10:10:43+0400
Консультант /старший консультант/менеджер Axapta,600.0,4000.0,USD,Москва,2007-08-03T08:55:17+0400
Главный специалист САПР,1000.0,,USD,Москва,2007-06-04T10:17:54+0400
Программист 1С,400.0,,USD,Воронеж,2007-06-04T10:18:27+0400
Системный администратор,300.0,,USD,Самара,2007-06-04T10:18:42+0400
Call centre specialist,1100.0,1300.0,USD,Москва,2007-07-17T14:21:58+0400
Системный администратор,960.0,,USD,Красноярск,2007-06-04T10:21:04+0400
Специалист по IT поддержке,400.0,500.0,USD,Москва,2007-08-20T16:30:26+0400
Системный интегратор,1800.0,,USD,Москва,2007-11-22T13:26:30+0300
"Инженер-проектировщик (АСКУЭ, АСДУ, АИИС КУЭ, АСУТП)",1000.0,,USD,Москва,2007-07-16T19:09:15+0400
Программист C++,1500.0,1700.0,USD,Москва,2007-06-04T10:34:29+0400
Java-программист,1500.0,1700.0,USD,Москва,2007-06-04T10:37:32+0400
Специалист по тестированию ПО,1300.0,1500.0,USD,Москва,2007-06-04T10:39:55+0400
Системный инженер,2000.0,,USD,Москва,2007-11-06T16:15:58+0300
Менеджер по маркетингу,,800.0,USD,Москва,2007-06-04T10:58:03+0400
Специалист АСУ ТП,1400.0,,USD,Москва,2007-06-04T10:58:07+0400
Старший инженер по разработке встроенного ПО,1500.0,1700.0,USD,Россия,2007-06-04T11:03:03+0400
Инженер по разработке встроенного ПО,1000.0,2000.0,USD,Северо-Западный округ,2007-12-11T17:58:24+0300
Программист-разработчик Web-приложений .NET,1500.0,2000.0,USD,Москва,2007-06-04T11:06:15+0400
Программист 1С,,2500.0,USD,Москва,2007-07-30T16:27:59+0400
Cотрудник в IT-отдел,800.0,1100.0,USD,Москва,2007-06-04T11:26:08+0400
"Программист Delphi, Oracle",2000.0,2500.0,USD,Москва,2007-06-27T14:46:24+0400
Системный администратор в отдел VIP-обслуживания,1000.0,1300.0,USD,Москва,2007-06-04T11:29:20+0400
Программист 1С 8.0,3000.0,,USD,Москва,2007-06-18T14:19:59+0400
Сервис-инженер,800.0,1000.0,USD,Москва,2007-06-04T11:36:18+0400
Technical Writer,1500.0,2000.0,USD,Санкт-Петербург,2007-07-04T18:32:44+0400
Разработчик сайтов (веб-технолог),1000.0,1300.0,USD,Санкт-Петербург,2007-06-25T13:41:13+0400
Руководитель направления внедрения,2500.0,3000.0,USD,Москва,2007-06-25T16:27:32+0400
Дизайнер сайтов,1000.0,1100.0,USD,Санкт-Петербург,2007-06-25T13:41:50+0400
Flash-аниматор и программист (ActionScript),1300.0,1400.0,USD,Санкт-Петербург,2007-06-25T13:40:26+0400
Менеджер по работе с постоянными клиентами,350.0,350.0,USD,Нижний Новгород,2007-06-04T11:58:32+0400
Веб-кодер (верстальщик),400.0,500.0,USD,Санкт-Петербург,2007-06-25T13:47:00+0400
Менеджер по продажам,400.0,400.0,USD,Нижний Новгород,2007-06-04T11:59:59+0400
Специалист отдела автоматизации,1500.0,1600.0,USD,Москва,2007-06-04T12:00:28+0400
Специалист по техническому обслуживанию терминалов,,800.0,USD,Москва,2007-06-04T12:01:38+0400
Программист,800.0,1000.0,USD,Москва,2007-06-04T12:02:34+0400
Менеджер корпоративных продаж,300.0,1000.0,USD,Нижний Новгород,2007-06-04T12:03:31+0400
Исполнительный директор,1500.0,2000.0,USD,Санкт-Петербург,2007-06-25T13:40:07+0400
Помощник системного администратора,550.0,850.0,USD,Москва,2007-06-04T12:07:48+0400
Менеджер интернет-проектов (аккаунт-менеджер),600.0,700.0,USD,Санкт-Петербург,2007-07-02T20:55:19+0400
Системный администратор,700.0,,USD,Москва,2007-07-02T10:20:43+0400
C/C++ разработчик,600.0,,USD,Воронеж,2007-06-04T12:13:30+0400
Разработчик на Oracle,1500.0,,USD,Санкт-Петербург,2007-07-30T09:41:46+0400
Help-Desk,580.0,850.0,USD,Москва,2007-06-04T12:17:05+0400
Java-разработчик,500.0,600.0,USD,Воронеж,2007-06-04T12:17:43+0400
Инженер средств связи и телекоммуникаций,1100.0,1100.0,USD,Москва,2007-08-29T09:34:26+0400
Разработчик прикладной информационной системы,400.0,,USD,Воронеж,2007-06-04T12:18:12+0400
Консультант службы сопровождения системы SAP R/3,400.0,,USD,Сыктывкар,2007-06-04T12:20:21+0400
Руководитель отдела анализа администритивных процессов,2500.0,3000.0,USD,Москва,2007-06-04T12:22:50+0400
Системный администратор,300.0,400.0,USD,Санкт-Петербург,2007-06-25T13:41:32+0400
Системный администратор Unix,2000.0,3000.0,USD,Москва,2007-06-04T12:47:44+0400
"Программист Diasoft 5NT, T-SQL",1700.0,,USD,Москва,2007-06-04T12:48:07+0400
"Менеджер по внутреннему аудиту IT-среды (BLM Consort, ML)",6000.0,7000.0,USD,Москва,2007-06-04T12:50:31+0400
Дизайнер,450.0,1200.0,USD,Нижний Новгород,2007-06-04T12:53:27+0400
Тест Менеджер,2500.0,3000.0,USD,Россия,2007-06-04T13:04:32+0400
Метролог,1000.0,,USD,Москва,2007-06-04T13:06:27+0400
Помощник системного администратора,550.0,,USD,Санкт-Петербург,2007-06-04T13:16:24+0400
Программист,1600.0,2000.0,USD,Москва,2007-08-13T10:43:25+0400
Системный Администратор (System Administrator),1500.0,,USD,Москва,2007-06-04T13:24:15+0400
Ведущий специалист по развитию услуг,1000.0,2500.0,USD,Москва,2007-06-26T11:48:23+0400
Инженер-программист (Код вакансии: 037320),1000.0,1800.0,USD,Нижний Новгород,2007-06-19T10:54:59+0400
Инженер по интеграции и тестированию (Код вакансии: 037313),400.0,900.0,USD,Нижний Новгород,2007-06-19T10:54:59+0400
Senior Programmer,2500.0,,USD,Россия,2007-06-04T13:36:48+0400
Инженер-программист (Код вакансии: 037310),400.0,1100.0,USD,Нижний Новгород,2007-06-19T10:54:59+0400
Инженер-программист (Код вакансии: 037307),400.0,1100.0,USD,Нижний Новгород,2007-06-19T10:54:59+0400
Инженер-программист (Код вакансии: 037304),400.0,1100.0,USD,Нижний Новгород,2007-06-19T10:54:59+0400
Инженер по тестированию (Код вакансии: 037302),400.0,900.0,USD,Нижний Новгород,2007-06-19T10:54:59+0400
"Senior Research Engineer, HP Labs Russia, 982494",2500.0,,USD,Санкт-Петербург,2007-11-15T12:04:19+0300
Прикладной программист на C++/Delphi,1700.0,,USD,Москва,2007-06-04T14:05:11+0400
Проект-менеджер,800.0,,USD,Санкт-Петербург,2007-06-28T12:28:43+0400
