name,salary_from,salary_to,salary_currency,area_name,published_at
Начальник финансово – аналитического управления в крупный промышленный холдинг,,6000.0,USD,Москва,2005-09-23T16:53:21+0400
Директор по маркетингу в западную телекоммуникационную компанию,,5000.0,USD,Москва,2005-09-23T17:13:05+0400
Менеджер группы предпродажной поддержки,,550.0,USD,Москва,2005-09-23T17:41:27+0400
Администратор сети сервисных партнеров,,1200.0,USD,Москва,2005-09-23T17:46:07+0400
Начальник группы информационной безопасности,,3000.0,USD,Москва,2005-09-23T18:13:32+0400
"Senior Software Developer, Java",,2000.0,USD,Санкт-Петербург,2005-09-23T19:20:34+0400
Бизнес Аналитик,,2500.0,USD,Москва,2005-09-26T08:19:52+0400
Программист C++,,1200.0,USD,Москва,2005-09-26T08:46:07+0400
Web программист .NET (P_CRM),,1600.0,USD,Москва,2005-09-26T08:58:51+0400
Программист C++,,1200.0,USD,Москва,2005-09-26T09:19:39+0400
Программист Axapta,,1500.0,USD,Москва,2005-09-26T09:27:19+0400
Аналитик,,1600.0,USD,Москва,2005-10-16T21:03:31+0400
Программист-разработчик,900.0,1500.0,USD,Москва,2005-12-06T22:40:41+0300
Аналитик,,1200.0,USD,Россия,2005-09-26T10:45:21+0400
Бизнес-консультант,,1200.0,USD,Россия,2005-09-26T10:47:11+0400
Тестировщик,,700.0,USD,Москва,2005-10-10T16:48:41+0400
Директор по IT,,1300.0,USD,Нижний Новгород,2005-09-26T11:18:27+0400
Эксперт по развитию телекоммуникационной сети.,,1900.0,USD,Москва,2005-09-26T11:26:46+0400
Консультант по внедрению,,1000.0,USD,Москва,2005-10-03T09:24:29+0400
Менеджер по продажам,1400.0,,USD,Москва,2005-09-26T12:28:38+0400
Специалист по технической поддержке,,550.0,USD,Москва,2005-09-26T14:28:23+0400
Программист 1С,,1200.0,USD,Москва,2005-09-26T14:38:56+0400
Проектировщик СКС,,1000.0,USD,Москва,2005-09-26T16:28:29+0400
Инженер по сборке и наладке компьютеров,500.0,700.0,USD,Москва,2005-11-30T14:17:30+0300
BV 2385 Business Development Manager,,3000.0,USD,Киев,2005-11-03T09:13:07+0300
Программист Navision,,1500.0,USD,Москва,2005-09-26T16:48:51+0400
Системный администратор,,800.0,USD,Москва,2005-10-03T11:43:10+0400
C++/.NET GUI Developer,,1500.0,USD,Санкт-Петербург,2005-09-26T18:44:38+0400
Project Manager,,2300.0,USD,Санкт-Петербург,2005-09-26T18:45:16+0400
QA & Developers Relations Manager,,1700.0,USD,Санкт-Петербург,2005-09-26T18:45:56+0400
"Системный администратор (Windows 2000 Server, CУБД Oracle)",,1200.0,USD,Москва,2005-10-24T21:20:50+0400
Системный инженер (разъезды без машины),,650.0,USD,Москва,2005-10-24T21:20:50+0400
Бизнес-аналитик,,1500.0,USD,Москва,2005-10-12T21:08:16+0400
Руководитель мобильной группы (по обслуживанию компьютерной и оргтехники),,1300.0,USD,Москва,2005-10-03T16:24:54+0400
Менеджер по сопровождению регионов (по обслуживанию компьютерной и оргтехники),,1500.0,USD,Москва,2005-10-03T16:24:54+0400
Программист .Net,,1500.0,USD,Москва,2005-10-18T13:20:54+0400
Программист MBS Axapta,1600.0,,USD,Москва,2005-12-23T08:47:44+0300
Менеджер по продажам / Менеджер по работе с клиентами,,800.0,USD,Москва,2005-10-24T11:01:03+0400
Менеджер по работе с клиентами и сопровождению.,,600.0,USD,Москва,2005-10-24T11:01:03+0400
VAS (Messaging) Customer Care Engineer,,1900.0,USD,Москва,2005-12-12T09:49:05+0300
Программист C++ (3D),,1700.0,USD,Москва,2005-09-27T11:55:08+0400
Главный специалист отдела информационных технологий,,1300.0,USD,Москва,2005-09-27T11:55:14+0400
Field Engineer,,1500.0,USD,Москва,2005-11-22T14:44:42+0300
GSM Network Planning Expert Core,,3000.0,USD,Москва,2005-12-12T09:49:05+0300
"Аналитик (бизнес-процессы, KPI)",,1800.0,USD,Москва,2005-09-27T12:46:55+0400
Технический писатель,,900.0,USD,Москва,2005-09-27T13:10:01+0400
Инженер по защите информации,,800.0,USD,Москва,2005-09-27T14:16:42+0400
Зам. начальника подразделения по программному обеспечению (новый проект).,,2000.0,USD,Москва,2005-09-27T14:25:52+0400
Программист базы данных,,1500.0,USD,Москва,2005-09-27T14:50:48+0400
Ведущий программист,,1500.0,USD,Москва,2005-10-12T17:03:35+0400
Ведущий программист,,2000.0,USD,Москва,2005-12-16T16:59:49+0300
Координатор в системный интегратор,,700.0,USD,Москва,2005-09-27T15:35:42+0400
Программист,,1000.0,USD,Москва,2005-10-03T11:40:18+0400
Системный администратор,,450.0,USD,Москва,2005-10-07T15:33:57+0400
Тест инженер,,400.0,USD,Киев,2005-09-27T16:07:34+0400
Менеджер по продажам,,500.0,USD,Киев,2005-09-27T16:09:30+0400
Специалист по многопроцессорным серверам,,2000.0,USD,Москва,2005-10-29T15:40:35+0400
Программист 1С,,1200.0,USD,Москва,2005-09-27T17:37:12+0400
Программист Oracle + Visual Basic,,1000.0,USD,Москва,2005-09-27T17:53:07+0400
Специалист по техподдержке (сменный график),,600.0,USD,Москва,2005-11-16T13:29:07+0300
Программист 1С,,1900.0,USD,Москва,2005-09-27T18:31:57+0400
Менеджер по работе с клиентами в департамент телекоммуникаций,500.0,,USD,Москва,2005-12-12T12:11:03+0300
Оператор биллинговой системы,,800.0,USD,Москва,2005-10-27T11:33:07+0400
Сменный инженер технической поддержки,,550.0,USD,Москва,2005-10-21T19:04:27+0400
Ассистент продукт-менеджера,,600.0,USD,Москва,2005-10-03T12:30:40+0400
Ведущий инженер-программист,,1500.0,USD,Москва,2005-09-28T09:23:10+0400
Тестировщик,,900.0,USD,Москва,2005-09-28T10:00:06+0400
Менеджер по продажам (серверы и системы хранения),,1500.0,USD,Москва,2005-09-28T10:15:40+0400
Менеджер по продажам (сетевые решения),,1500.0,USD,Москва,2005-09-28T10:19:10+0400
Руководитель отдела продаж ПО,,600.0,USD,Киев,2005-09-28T10:41:09+0400
Lotus Notes администратор,,1000.0,USD,Москва,2005-09-28T11:30:02+0400
"Специалисты SAP (MM, SD, PP,PM, PS CO, FI)",,4000.0,USD,Москва,2005-09-28T11:32:38+0400
Helpdesk Supervisor of 24x7 desktop support team,,3000.0,USD,Москва,2005-09-28T11:33:56+0400
"Дизайнер, веб-дизайнер",,1200.0,USD,Москва,2005-09-28T11:47:42+0400
Аналитик систем документооборота (ИТ-специалист),1100.0,1500.0,USD,Москва,2005-12-19T10:16:55+0300
Начальник отдела корпоративного сайта,,2300.0,USD,Москва,2005-09-28T13:35:57+0400
"Программист VB и / или C# , ASP",1200.0,1500.0,USD,Москва,2005-12-19T10:18:04+0300
Cистемный админиcтратор,,1300.0,USD,Москва,2005-09-28T13:43:00+0400
Системный аналитик,1500.0,,USD,Москва,2005-12-19T10:07:08+0300
Специалист технической поддержки,,1000.0,USD,Москва,2005-09-28T13:54:46+0400
Руководитель Службы разработки,,6000.0,USD,Москва,2005-09-28T14:07:20+0400
Разработчик приложений Lotus Notes/Domino / Web,,1500.0,USD,Москва,2005-09-28T14:18:14+0400
Менеджер по продажам,,1500.0,USD,Москва,2005-09-28T14:22:13+0400
Руководитель консалтинговой практики Oracle,,5500.0,USD,Москва,2005-11-14T11:22:33+0300
Руководитель проектов по разработке ПО,,3500.0,USD,Москва,2005-09-28T14:37:49+0400
Руководитель отдела IT,,1400.0,USD,Москва,2005-09-28T14:47:09+0400
Программист,1000.0,1100.0,USD,Москва,2005-11-29T13:20:35+0300
Администратор БД/системный администратор,700.0,700.0,USD,Москва,2005-11-29T12:58:38+0300
Сервис-инженер,,700.0,USD,Москва,2005-12-05T12:25:34+0300
Cпециалист в службу технической поддержки клиентов,,200.0,USD,Киев,2005-09-28T16:26:37+0400
Сервисный инженер,,600.0,USD,Москва,2005-10-10T11:57:23+0400
Аналитик,,850.0,USD,Москва,2005-10-10T18:06:53+0400
Инженер службы технической поддержки,,800.0,USD,Москва,2005-09-28T17:13:27+0400
Менеджер по работе с клиентами (интернет реклама),,600.0,USD,Москва,2005-09-28T17:17:09+0400
Менеджер проекта (направление - видеоконференцсвязь),,1500.0,USD,Москва,2005-11-02T10:04:36+0300
Менеджер проектов в Московский филиал телекоммуникационной компании,,4000.0,USD,Москва,2005-09-28T18:25:10+0400
Начальник отдела проектирования продуктов и услуг; Начальник отдела внедрения продуктов и услуг в коммерческую эксплуатацию,,3500.0,USD,Москва,2005-09-28T19:30:53+0400
Начальник отдела АСУ,,1600.0,USD,Россия,2005-09-29T09:11:55+0400
Руководитель ИТ-отдела,,1500.0,USD,Москва,2005-09-29T09:23:19+0400
Специалист технической поддержки,,1200.0,USD,Москва,2005-09-29T10:33:51+0400
Специалист по ведению проекта,,2500.0,USD,Москва,2005-10-21T11:39:40+0400
Директор по маркетингу и продажам,1500.0,2500.0,USD,Москва,2005-11-29T09:36:47+0300
"Sales manager , менеджер по продажам в крупную компанию - дистрибутор компьютерной техники",,2500.0,USD,Москва,2005-11-11T14:27:33+0300
Технический писатель,,1000.0,USD,Москва,2005-10-10T11:44:31+0400
Менеджер по продажам,,1000.0,USD,Москва,2005-10-10T11:44:59+0400
Контент-менеджер / ассистент руководителя проектов,,400.0,USD,Москва,2005-09-29T11:29:43+0400
Технический писатель,,600.0,USD,Москва,2005-09-29T11:31:36+0400
Help Desk IT,,600.0,USD,Москва,2005-09-29T12:18:02+0400
Программист,,1000.0,USD,Москва,2005-10-20T17:28:56+0400
Руководитель группы развития продаж,,2000.0,USD,Санкт-Петербург,2005-11-24T11:23:24+0300
Менеджер проекта,,1200.0,USD,Москва,2005-09-29T14:02:13+0400
Технический Директор,,3500.0,USD,Москва,2005-09-29T14:09:49+0400
Менеджер по продажам,,700.0,USD,Москва,2005-09-29T14:28:50+0400
Инженер по технической поддержке,600.0,1500.0,USD,Москва,2005-12-16T10:58:12+0300
Ведущий разработчик (руководитель проекта),,2000.0,USD,Москва,2005-09-29T14:54:42+0400
Специалист по поддержке пользователей (ИТ отдел),,500.0,USD,Москва,2005-09-29T14:55:25+0400
Программист,,1700.0,USD,Москва,2005-09-29T15:09:10+0400
Системный архитектор,1800.0,3000.0,USD,Москва,2005-11-09T14:08:03+0300
Web программист-системный администратор,,1500.0,USD,Москва,2005-09-29T15:15:14+0400
Технический писатель,,1500.0,USD,Москва,2005-10-06T11:11:09+0400
.NET Разработчик (NET-RP),,1300.0,USD,Москва,2005-09-29T15:48:56+0400
Младший аналитик (код: JFBA-F1),,800.0,USD,Москва,2005-10-26T14:33:54+0400
Web-програмист,,1000.0,USD,Москва,2005-11-03T18:27:01+0300
Программист-разработчик (С++),,1100.0,USD,Москва,2005-09-29T16:29:17+0400
Главный специалист отдела формирования профильных доходов,,1700.0,USD,Москва,2005-11-14T09:16:38+0300
Телефонный оператор-консультант (код 070),,600.0,USD,Москва,2005-09-29T16:37:08+0400
Начальник отдела формирования профильных доходов,,3500.0,USD,Москва,2005-11-14T09:16:38+0300
Ведущий специалист отдела ценообразования,,1200.0,USD,Москва,2005-11-14T09:16:38+0300
Специалист в офис продаж (код вакансии 069),,600.0,USD,Москва,2005-09-29T16:47:36+0400
Главный специалист отдела по взаимодействию с Межрегиональными компаниями,,1700.0,USD,Москва,2005-12-26T09:25:53+0300
Сметчик (слаботочные системы),,900.0,USD,Москва,2005-09-29T17:06:44+0400
Системный администратор,,1400.0,USD,Москва,2005-10-07T11:10:35+0400
Software Engineer,,2200.0,USD,Москва,2005-09-29T17:42:17+0400
Разработчик САПР,,650.0,USD,Москва,2005-09-29T17:45:09+0400
Программист 1С,,1200.0,USD,Москва,2005-09-29T17:47:03+0400
Программист 1С,,1200.0,USD,Москва,2005-09-29T17:48:52+0400
Программист 1С,900.0,,USD,Москва,2005-12-12T11:58:36+0300
Hardware инженер,,500.0,USD,Нижний Новгород,2005-10-31T12:50:33+0300
Программист БД,,800.0,USD,Москва,2005-10-24T12:42:41+0400
Программист 1С,,2000.0,USD,Россия,2005-11-23T11:35:51+0300
Продавец-консультант,,1000.0,USD,Россия,2005-09-29T18:45:28+0400
Разработчика сервера UDS,,2100.0,USD,Москва,2005-09-29T18:46:03+0400
Старший программист С++,,1400.0,USD,Москва,2005-09-30T08:41:10+0400
Специалист по монтажу и обслуживанию СКС,700.0,,USD,Москва,2005-10-26T11:23:57+0400
Программист 1С,,550.0,USD,Москва,2005-09-30T11:19:22+0400
IT project manager,,3000.0,USD,Москва,2005-09-30T11:52:59+0400
МЕНЕДЖЕР ПРОЕКТОВ.,,1500.0,USD,Санкт-Петербург,2005-10-12T15:49:41+0400
Проектный менеджер,1200.0,1500.0,USD,Москва,2005-10-14T11:22:01+0400
Технический писатель,,1100.0,USD,Москва,2005-12-13T12:58:40+0300
Системный администратор,,1500.0,USD,Москва,2005-10-26T15:33:29+0400
Progect Manager (ERP),,4000.0,USD,Россия,2005-09-30T16:07:50+0400
Инженер по RISC/ Unix-системам,,1400.0,USD,Москва,2005-09-30T16:09:06+0400
Программист по розничным решениям,,2000.0,USD,Москва,2005-09-30T16:35:56+0400
Senior Application Developer,,2800.0,USD,Москва,2005-09-30T16:43:41+0400
Business Analyst,,2800.0,USD,Москва,2005-09-30T16:46:01+0400
Senior Consultant (IT audit in banking industry),,3300.0,USD,Москва,2005-09-30T16:50:41+0400
"Consultant, Senior Consultant (IT audit and CAS service lines)",,3000.0,USD,Москва,2005-09-30T16:55:14+0400
Telecom Project Manager,,2700.0,USD,Москва,2005-09-30T16:58:27+0400
Ведущий разработчик .NET,,1500.0,USD,Москва,2005-09-30T17:23:56+0400
Разработчик Microsoft.Net,,1200.0,USD,Москва,2005-09-30T17:26:09+0400
МЕНЕДЖЕР ПРОЕКТОВ (силовые ведомства).,,1500.0,USD,Санкт-Петербург,2005-10-12T15:49:42+0400
"Руководитель проекта по стандартизации строительства (вакансия БЛМ-Консорт, код позиции - ST)",,6000.0,USD,Москва,2005-09-30T17:36:36+0400
Менеджер по подбору персонала,,1000.0,USD,Москва,2005-09-30T17:50:05+0400
МЕНЕДЖЕР ПО ПРОДАЖАМ УСЛУГ СВЯЗИ,,1000.0,USD,Москва,2005-10-21T12:03:11+0400
Начальник/главный специалист отдела разработки технологий платежных систем,,1500.0,USD,Москва,2005-10-02T12:59:09+0400
Helpdesk Specialist in a foreign bank,,2500.0,USD,Москва,2005-10-03T10:11:44+0400
ABAP Programmer,,2500.0,USD,Москва,2005-10-03T10:13:14+0400
Программист на Visual FoxPro,,1600.0,USD,Москва,2005-10-03T10:18:02+0400
Старший системный администратор,,1500.0,USD,Москва,2005-10-03T10:42:37+0400
Ведущий специалист группы нормативно-лицензионной документации,,1500.0,USD,Москва,2005-10-10T17:55:47+0400
Менеджер проекта по внедрению SUN Accounting 5.2 ( вакансия БЛМ КОНСОРТ),,2500.0,USD,Москва,2005-10-31T11:36:10+0300
Инженер-программист в отдел САПР,,800.0,USD,Москва,2005-12-06T09:24:36+0300
Менеджер проекта,900.0,1200.0,USD,Москва,2005-10-26T11:05:39+0400
Сервис - инженер,,700.0,USD,Санкт-Петербург,2005-10-03T11:50:18+0400
Системный администратор,,1000.0,USD,Москва,2005-10-03T11:54:21+0400
Продюсер / Менеджер интерактивных проектов,1200.0,,USD,Москва,2005-12-08T13:23:27+0300
"PC/LAN Support, Help Desk",,1400.0,USD,Москва,2005-10-03T12:53:46+0400
СИСТЕМНЫЙ АДМИНИСТРАТОР,,700.0,USD,Москва,2005-11-14T15:09:25+0300
Системный администратор/ Помощник системного администратора/ Сотрудник по технической поддержке,,600.0,USD,Москва,2005-10-25T10:27:24+0400
Regional sales manager,,1500.0,USD,Санкт-Петербург,2005-10-03T14:25:27+0400
Региональный представитель/ Менеджер по продажам,,1200.0,USD,Санкт-Петербург,2005-10-10T15:13:17+0400
Технический директор/системный администратор,,1800.0,USD,Москва,2005-10-03T14:57:47+0400
WEB-ПРОГРАММИСТ,,1000.0,USD,Москва,2005-12-02T15:15:55+0300
Менеджер отдела продаж банковских продуктов,,1000.0,USD,Москва,2005-10-31T15:17:23+0300
Специалист по внедрению банковского ПО,,900.0,USD,Москва,2005-10-31T15:17:23+0300
Специалист сопровождения программных продуктов,,800.0,USD,Москва,2005-10-31T15:17:23+0300
Специалист внедрения информационно - аналитической системы,,800.0,USD,Москва,2005-10-31T15:17:23+0300
Сервисный инженер,,1500.0,USD,Москва,2005-10-23T11:21:23+0400
Проектировщик банковской системы,,900.0,USD,Москва,2005-10-31T15:17:23+0300
Специалист аналитического отдела,,1500.0,USD,Москва,2005-10-31T15:17:23+0300
Консультант/Ведущий консультант,,2000.0,USD,Москва,2005-10-31T15:17:23+0300
Руководитель проекта,,2000.0,USD,Москва,2005-10-31T15:17:23+0300
WEB-дизайнер,,600.0,USD,Москва,2005-10-03T15:25:07+0400
Коммерческий директор(телекоммуникации),,950.0,USD,Киев,2005-10-03T15:32:14+0400
Сервис-инженер,,400.0,USD,Киев,2005-10-03T15:34:06+0400
Менеджер по продаже (ПО),,400.0,USD,Киев,2005-10-03T15:41:40+0400
Консультант SPSS,,800.0,USD,Киев,2005-10-03T15:47:46+0400
Программист,,700.0,USD,Москва,2005-10-03T16:05:34+0400
Руководитель мобильной группы,,1300.0,USD,Москва,2005-10-03T16:10:08+0400
Software developer for CAD application,,1400.0,USD,Москва,2005-10-03T16:14:55+0400
Руководитель отдела Help-Desk (IK-M-Lead Help-Desk),,2900.0,USD,Москва,2005-10-03T16:39:11+0400
Программист 1С,,1600.0,USD,Москва,2005-10-31T12:50:11+0300
Менеджер по продажам,,1500.0,USD,Москва,2005-11-13T14:24:11+0300
Менеджер по работе с партнёрами,,850.0,USD,Москва,2005-11-03T16:08:17+0300
Консультант по 1С - автоматизации в строительстве,,800.0,USD,Москва,2005-10-12T17:59:47+0400
Тестировщик ПО,,900.0,USD,Москва,2005-10-03T17:57:56+0400
Специалист по работе с корпоративными клиентами,,1300.0,USD,Москва,2005-10-03T17:59:42+0400
Руководитель отдела Help-Desk (IK-M-Lead Help-Desk),,2900.0,USD,Москва,2005-10-03T18:30:39+0400
Старший специалист VIP Help Desk (IK-R-HelpDesk),,2900.0,USD,Москва,2005-10-03T18:32:59+0400
QA Manager (IK-R-QA),,3000.0,USD,Москва,2005-11-21T12:05:36+0300
Администратор сайта/бильд-редактор,,500.0,USD,Москва,2005-11-03T11:43:51+0300
СИСТЕМНЫЙ АДМИНИСТРАТОР.,,800.0,USD,Москва,2005-10-25T15:30:05+0400
Certification Coordinator (IK-E-CC),,2500.0,USD,Москва,2005-10-31T11:19:20+0300
3D моделлер,,800.0,USD,Москва,2005-10-03T18:53:24+0400
Business Developer Manager (IK-V-BDM),,2500.0,USD,Москва,2005-10-03T18:57:44+0400
Региональный руководитель проекта,,3500.0,USD,Москва,2005-10-03T19:32:56+0400
Менеджер проекта по организации РЦ (логистика),,4000.0,USD,Москва,2005-10-24T21:20:50+0400
Руководитель проекта,,3000.0,USD,Москва,2005-10-03T19:35:10+0400
Арт-директор,,1700.0,USD,Москва,2005-10-03T19:37:34+0400
Ассистент проекта,,500.0,USD,Москва,2005-10-03T21:38:29+0400
Инженер сопровождения КИСУ,,1200.0,USD,Москва,2005-10-03T21:54:27+0400
Менеджер по маркетингу,,1100.0,USD,Москва,2005-10-03T22:03:13+0400
Технический специалист по магистральным сетям SDH/DWDM,,1500.0,USD,Москва,2005-12-20T10:13:02+0300
Технический специалист по сетям доступа,,2000.0,USD,Москва,2005-10-04T09:02:16+0400
Системный администратор,,1000.0,USD,Москва,2005-10-04T09:52:31+0400
Webmaster for Intranet Russia,,1000.0,USD,Москва,2005-10-04T10:21:10+0400
Специалист ИТ отдела,,1200.0,USD,Москва,2005-10-04T10:25:44+0400
Технолог-Аналитик,,850.0,USD,Москва,2005-10-04T10:34:45+0400
Менеджер по продажам,,1500.0,USD,Москва,2005-10-18T16:17:02+0400
"Региональный менеджер по продажам (западная компания, лидер в сфере информационных технологий)",,1800.0,USD,Санкт-Петербург,2005-10-04T10:49:42+0400
Software Engineer (well-known international company),,1500.0,USD,Санкт-Петербург,2005-10-04T10:53:50+0400
Менеджер по регламентации бизнес-процессов,,1500.0,USD,Москва,2005-10-04T11:21:22+0400
МЕНЕДЖЕР ПРОЕКТА,,1500.0,USD,Москва,2005-10-04T11:39:24+0400
"PR-manager, специалист Пресс-службы",,1000.0,USD,Москва,2005-10-04T11:51:45+0400
User Support (Helpdesk),,1000.0,USD,Санкт-Петербург,2005-10-04T12:15:51+0400
SAP Consultant,,3000.0,USD,Санкт-Петербург,2005-10-04T12:18:04+0400
Менеджер по развитию бизнеса .,1000.0,3000.0,USD,Москва,2005-12-07T15:19:17+0300
МЕНЕДЖЕР ПРОЕКТА.,,1500.0,USD,Москва,2005-11-21T08:54:06+0300
"Старший менеджер по закупкам телекоммуникационного оборудования (вакансия БЛМ-Консорт, код позиции - ST)",,4000.0,USD,Москва,2005-10-04T12:45:46+0400
Системный администратор,,900.0,USD,Москва,2005-11-30T11:54:05+0300
Программист,,2000.0,USD,Москва,2005-10-04T13:31:55+0400
HTML /XML технолог в Интернет агентство,,800.0,USD,Москва,2005-10-10T11:08:48+0400
Web-программист в Интернет агентство,,1500.0,USD,Москва,2005-10-04T13:49:40+0400
Системный инженер в Интернет агентство,,1500.0,USD,Москва,2005-10-10T11:03:30+0400
Менеджер по продажам,800.0,1500.0,USD,Москва,2005-10-14T13:21:31+0400
Программист 1С,,1500.0,USD,Москва,2005-10-04T14:10:02+0400
Ассистент продакт- менеджера по продуктовой линейке ASUS,,600.0,USD,Москва,2005-10-04T14:11:18+0400
Маркетолог-аналитик,800.0,1000.0,USD,Москва,2005-11-08T10:16:38+0300
Руководитель отдела закупок компьютерных комплектующих ( по Москве ),,1500.0,USD,Москва,2005-10-04T14:36:32+0400
Ассистент менеджера по продукции (ноутбуки),,600.0,USD,Москва,2005-10-04T14:40:19+0400
"Менеджер по развитию диллерской сети (на направления Nortel, Legrand, EMC)",,2500.0,USD,Москва,2005-11-03T17:07:37+0300
"Программист (Delphi, MS SQL)",,1300.0,USD,Москва,2005-10-04T15:21:02+0400
Программист Delphi,,1500.0,USD,Москва,2005-10-04T15:40:35+0400
Менеджер по продажам IT-оборудования,1500.0,3000.0,USD,Москва,2005-11-03T17:07:37+0300
Программист,900.0,1200.0,USD,Москва,2005-10-04T16:04:11+0400
Программист,,1000.0,USD,Москва,2005-10-04T16:13:47+0400
Бизнес-аналитик (консультант),,1000.0,USD,Москва,2005-11-21T16:29:20+0300
Специалист по HelpDesk,,1000.0,USD,Москва,2005-11-03T17:07:37+0300
Специалист по продажам страховых программ,,2000.0,USD,Москва,2005-11-27T18:17:38+0300
"Ведущий инженер, котельные энергетических станций",,2500.0,USD,Россия,2005-10-04T16:53:35+0400
"Руководитель проектного департамента АСУ ТП (проекты в области нефть&газ, нефтехимии, химии, металлургии, деревообработки) (IKh-EM-PM)",,3500.0,USD,Москва,2005-10-04T16:59:11+0400
OR 2499 Technical Service Representative (Telecom),,1500.0,USD,Киев,2005-11-03T09:15:09+0300
Project Engineering Manager (IKh-EM-PM),,3500.0,USD,Москва,2005-10-04T17:01:46+0400
Программист – разработчик (Ikh-912-Dev),,1600.0,USD,Москва,2005-10-04T17:06:29+0400
Telecom Administrator (RT-1179-SS-TA),,1800.0,USD,Москва,2005-10-04T17:07:02+0400
Системный аналитик (внедрение Retail) (IKh- 777-Bank/1),,2000.0,USD,Москва,2005-10-04T17:10:19+0400
Помощник системного администратора,,550.0,USD,Россия,2005-10-04T17:14:22+0400
Администратор web-ресурсов (Ikh-762-web),,1800.0,USD,Москва,2005-10-04T17:31:25+0400
Главный специалист Службы международной телефонной сети,,1600.0,USD,Москва,2005-11-21T14:45:05+0300
Специалист по техподдержке (сменный график),,600.0,USD,Москва,2005-11-21T09:31:52+0300
Java Developer,,1500.0,USD,Санкт-Петербург,2005-10-04T18:01:16+0400
Менеджер проектов для операторов связи,,4000.0,USD,Москва,2005-10-04T18:12:33+0400
Java Developer,,1000.0,USD,Санкт-Петербург,2005-10-04T18:17:41+0400
Технический писатель,,1200.0,USD,Москва,2005-11-28T18:25:59+0300
Программист,,2000.0,USD,Москва,2005-10-31T12:21:56+0300
Системный администратор Windows (Ikh-WIN-1054-Bank),,2000.0,USD,Москва,2005-10-04T18:41:26+0400
Менеджер по продажам | Медиа менеджер,,800.0,USD,Москва,2005-10-04T20:06:24+0400
Медиапланер,,800.0,USD,Москва,2005-10-04T20:09:51+0400
Руководитель колл-центра,,2000.0,USD,Москва,2005-10-04T20:38:16+0400
Программист-разработчик,,1500.0,USD,Москва,2005-10-05T10:17:50+0400
Системный администратор,,800.0,USD,Москва,2005-10-05T10:21:43+0400
Software developer for CAD application,,1300.0,USD,Москва,2005-10-05T10:41:46+0400
Программист-разработчик САПР (CAD) приложений,,1300.0,USD,Москва,2005-10-05T10:48:48+0400
Менеджер по продажам цифровой фототехники,1300.0,2000.0,USD,Москва,2005-10-24T17:10:18+0400
Product manager\Продакт-менеджер направления игровые приставки и аксессуары.,,2500.0,USD,Москва,2005-10-24T17:12:59+0400
Системный администратор,,1000.0,USD,Москва,2005-10-05T11:04:46+0400
Дизайнер,,1000.0,USD,Москва,2005-10-05T11:12:13+0400
Инженер по продажам,,1000.0,USD,Москва,2005-10-05T11:19:47+0400
Инженер по применениям,,1000.0,USD,Москва,2005-10-05T11:20:55+0400
"Менеджер по международным продажам (электроника, программное обеспечение)",,1200.0,USD,Москва,2005-10-05T11:23:21+0400
Менеджер по развитию,,1200.0,USD,Москва,2005-10-05T11:25:13+0400
Менеджер по продажам (радиоэлектронные компоненты),,1200.0,USD,Москва,2005-10-05T11:25:44+0400
Программист DotNet,,1500.0,USD,Москва,2005-12-19T16:59:42+0300
Web-дизайнер,500.0,1200.0,USD,Москва,2005-12-06T20:14:30+0300
Инженер группы технической поддержки клиентов,,800.0,USD,Москва,2005-10-31T19:39:00+0300
"Технический специалист, сетевые технологии",,2100.0,USD,Москва,2005-10-05T12:25:04+0400
Системный администратор,,1000.0,USD,Москва,2005-10-05T12:32:58+0400
"Технический специалист, внедрение систем управления иформационными ресурсами (Tivoli)",700.0,1500.0,USD,Москва,2005-11-08T12:37:09+0300
Специалист по тестированию оборудования,,500.0,USD,Москва,2005-10-05T12:49:51+0400
Менеджер по продвижению и продаже рекламных Интернет-площадей.,500.0,1000.0,USD,Москва,2005-11-07T12:08:09+0300
Менеджер по контенту (наполнению) / Редактор Интернет-сайта по автомобильной тематике,400.0,600.0,USD,Москва,2005-11-28T14:34:47+0300
Аналитик по банковским картам,,3000.0,USD,Москва,2005-10-05T13:16:52+0400
Аналитик по автоматизации работы агентов Call Center,,3000.0,USD,Москва,2005-10-05T13:22:30+0400
"Системный администратор (В-Н-сис: ""Оптималь"")",,800.0,USD,Москва,2005-10-05T13:33:06+0400
Account manager,,2500.0,USD,Москва,2005-10-05T13:51:43+0400
Специалист в отдел Администрирования Систем и Инфраструктуры западного банка (Ikh – 1167- Infr),,1700.0,USD,Москва,2005-10-05T14:15:08+0400
Технический писатель,,800.0,USD,Москва,2005-10-31T18:26:04+0300
Программист Navision,1000.0,2000.0,USD,Москва,2005-11-01T12:31:34+0300
Инженер тех поддержки,,600.0,USD,Кострома,2005-10-10T18:09:27+0400
Администратор 1С,,1000.0,USD,Москва,2005-10-05T15:15:36+0400
Дизайнер в отдел маркетинга,,400.0,USD,Москва,2005-10-05T15:23:55+0400
Business Development Manager,,1500.0,USD,Киев,2005-10-05T15:24:37+0400
Менеджер региона,1500.0,1600.0,USD,Москва,2005-11-18T12:40:29+0300
Бизнес-аналитик/Ведущий бизнес-аналитик,1700.0,2500.0,USD,Москва,2005-11-18T12:40:29+0300
PHP-программист,,1200.0,USD,Москва,2005-10-05T15:44:33+0400
WEB-программист,,1200.0,USD,Москва,2005-10-05T15:45:41+0400
