name,salary_from,salary_to,salary_currency,area_name,published_at
Системный администратор,,900.0,USD,Москва,2004-09-06T16:32:28+0400
Программист 1С,,1000.0,USD,Москва,2004-08-26T18:00:13+0400
Консультант по внедрению CRM системы,,1500.0,USD,Москва,2004-11-26T18:19:16+0300
Менеджер по работе с VIP-клиентами/Менеджер по работе с операторами сотовой связи,,2000.0,USD,Москва,2004-09-03T18:48:45+0400
Менеджер по продажам (систем видеонаблюдения и контроля доступа),,1000.0,USD,Москва,2004-11-22T14:19:57+0300
Системный архитектор,,3000.0,USD,Москва,2004-08-12T14:05:53+0400
СИСТЕМНЫЙ АДМИНИСТРАТОР СО ЗНАНИЕМ NAVISION в западную компанию,,1500.0,USD,Москва,2004-10-08T15:53:46+0400
Консультант по внедрению ERP-системы (Axapta/финансы ) - Вакансия от BLM-Consort,,2000.0,USD,Москва,2004-08-13T16:48:24+0400
QA Manager,,1800.0,USD,Москва,2004-12-29T17:01:53+0300
Инженер группы поддержки продаж беспроводных решений,,1500.0,USD,Москва,2004-09-07T16:44:57+0400
Консультанта по внедрению Oracle Applications HRMS,,1500.0,USD,Москва,2004-09-10T14:53:54+0400
Системный администратор,,1200.0,USD,Москва,2004-09-03T17:29:09+0400
Технический IT писатель,,1300.0,USD,Москва,2004-10-18T09:24:34+0400
Практикант,,3.0,USD,Санкт-Петербург,2004-09-03T19:50:46+0400
Программист,,1000.0,USD,Санкт-Петербург,2004-11-09T14:53:16+0300
Разработчик пользовательского интерфейса (верстальщик HTML),,800.0,USD,Москва,2004-08-24T16:14:05+0400
Консультант Центра Решений,,3500.0,USD,Москва,2004-08-12T14:13:36+0400
"Product manager по сетевому оборудованию Zyxel, Cisco, 3com",,3000.0,USD,Москва,2004-10-12T10:23:43+0400
Разработчик Lotus Notes,,1500.0,USD,Москва,2004-09-02T16:54:22+0400
Инженер,,800.0,USD,Москва,2004-11-22T14:19:56+0300
Technical Sales Manager (вакансия от БЛМ Консорт),,1500.0,USD,Москва,2004-09-03T17:12:12+0400
Системный администратор Linux/Unix,,800.0,USD,Москва,2004-08-13T15:26:04+0400
Специалист отдела поддержки пользователей,,500.0,USD,Москва,2004-12-06T17:53:04+0300
Менеджер проекта с опытом работы в телекоммуникационной сфере,,2500.0,USD,Москва,2004-10-20T15:52:21+0400
IT Специалист,,1300.0,USD,Москва,2004-09-03T15:37:05+0400
ИНЖЕНЕР-СБОРЩИК ПК.,,200.0,USD,Санкт-Петербург,2004-11-02T13:09:51+0300
Инженер по VoIP,,1200.0,USD,Москва,2004-09-07T16:33:07+0400
Systems Engineer (radio communications),,1500.0,USD,Москва,2004-09-08T17:39:00+0400
Инженер по видеоконференц-связи (ВКС),,2000.0,USD,Москва,2004-09-07T16:44:56+0400
Директор по продажам,,3500.0,USD,Москва,2004-08-30T13:30:13+0400
Программист,,300.0,USD,Санкт-Петербург,2004-11-12T16:00:19+0300
Специалист системной поддержки первичной сети,,1100.0,USD,Москва,2004-08-19T14:25:54+0400
Администратор Oracle E-Business Suite,,2000.0,USD,Москва,2004-10-04T14:28:35+0400
Системный администратор Linux,,900.0,USD,Москва,2004-08-31T15:01:10+0400
Assistant for Full Sale Cycle ( ERP ),,800.0,USD,Москва,2004-08-19T14:34:07+0400
Технический писатель,,600.0,USD,Москва,2004-10-04T11:17:41+0400
Системный администратор,,1500.0,USD,Москва,2004-08-30T15:06:43+0400
Технический эксперт ( системный архитектор) в области портальных решений,,2000.0,USD,Москва,2004-10-04T14:28:35+0400
Руководитель отдела корпоративного документооборота,,3000.0,USD,Москва,2004-09-03T19:48:45+0400
ANALYST in the production division/АНАЛИТИК/Специалист по анализу производственных показателей,,1400.0,USD,Москва,2004-08-13T13:09:56+0400
Коммерческий директор в филиал телекоммуникационной компании (г. Омск),,2500.0,USD,Омск,2004-08-20T12:23:42+0400
Программист 1С,,800.0,USD,Москва,2004-08-20T12:07:36+0400
Пресейл – менеджер (presale),,700.0,USD,Москва,2004-10-28T11:48:53+0400
Oracle консультант,,1800.0,USD,Москва,2004-09-07T09:15:32+0400
Консультант/Team leader по практике Oracle,,3500.0,USD,Москва,2004-12-09T16:35:04+0300
Менеджер по рекламе и маркетингу в Интернет,,800.0,USD,Москва,2004-11-11T16:49:58+0300
Помошник системного администратора,,400.0,USD,Москва,2004-08-18T17:56:00+0400
Аналитик (МК),,1300.0,USD,Москва,2004-08-25T15:17:33+0400
Программист баз данных,,1200.0,USD,Москва,2004-09-08T16:43:27+0400
Программист 1С,,1000.0,USD,Москва,2004-09-09T11:33:12+0400
Технический директор,,1500.0,USD,Москва,2004-10-04T14:28:35+0400
Администратор БД (IFS Application),,800.0,USD,Екатеринбург,2004-08-24T16:14:05+0400
Оператор БД,,400.0,USD,Москва,2004-08-16T09:54:32+0400
Руководитель группы Web-интерфейса в Интернет биллинг,,2000.0,USD,Москва,2004-09-01T17:29:54+0400
Разработчик/программист графического интерфейса (GUI),,1000.0,USD,Москва,2004-09-01T11:22:12+0400
Консультант - аналитик по Navision,,2500.0,USD,Москва,2004-08-20T17:38:34+0400
СРОЧНО! Программист аудио-кодеков,,1500.0,USD,Москва,2004-09-22T15:08:45+0400
"Менеджер по продажам, электро техническая продукция",,1600.0,USD,Москва,2004-09-06T12:42:37+0400
Системный администратор,,500.0,USD,Москва,2004-12-14T14:43:16+0300
Менеджер по директ-маркетингу,,900.0,USD,Москва,2004-08-30T08:24:02+0400
Web-Developer,,1300.0,USD,Москва,2004-08-13T11:36:43+0400
"Java senior software developer, Team leader, программист",,1000.0,USD,Санкт-Петербург,2004-11-12T16:00:19+0300
Специалист по поддержке информационных систем,,1100.0,USD,Москва,2004-09-07T09:15:32+0400
Pre-sales консультант,,700.0,USD,Москва,2004-10-14T14:55:50+0400
Менеджер по развитию,,3000.0,USD,Москва,2004-08-30T11:50:14+0400
Системный администратор,,1000.0,USD,Москва,2004-12-30T12:00:30+0300
Системный администратор,,1000.0,USD,Москва,2004-08-17T16:13:46+0400
Специалист (настройщик) модуля BASIS SAP R/3,,3500.0,USD,Москва,2004-09-10T10:33:59+0400
Analyst in CRM department,,1800.0,USD,Москва,2004-09-07T13:35:24+0400
Технический писатель,,1300.0,USD,Москва,2004-08-30T11:17:13+0400
Проектировщик СКС,,400.0,USD,Санкт-Петербург,2004-08-18T12:45:14+0400
IT Analyst,,1400.0,USD,Москва,2004-09-02T12:48:01+0400
Программист,,1300.0,USD,Москва,2004-08-31T12:06:04+0400
Менеджер по работе с дилерами,,1800.0,USD,Москва,2004-08-12T15:47:25+0400
Консультант-аналитик,,800.0,USD,Санкт-Петербург,2004-08-23T12:08:11+0400
Разработчик систем учета,,900.0,USD,Москва,2004-08-26T12:44:17+0400
Технический специалист по продуктам SUN,,1500.0,USD,Москва,2004-12-27T15:05:31+0300
Координатор сайта (вакансия от A-class),,700.0,USD,Москва,2004-09-08T19:06:33+0400
Аналитик,,900.0,USD,Москва,2004-10-07T17:09:44+0400
МЕНЕДЖЕР ПО ПРОДАЖАМ КОМПЬЮТЕРНОЙ И ОФИСНОЙ ТЕХНИКИ,,1500.0,USD,Москва,2004-09-10T10:03:40+0400
Программист ПО MBS AXAPTA,,1500.0,USD,Москва,2004-08-23T14:30:24+0400
Администратора Oracle E-Business Suite,,2500.0,USD,Москва,2004-09-10T14:53:56+0400
"Разработчик .NET, программист",,600.0,USD,Санкт-Петербург,2004-11-12T16:00:19+0300
Программист Oracle,,1300.0,USD,Москва,2004-09-08T17:39:00+0400
Менеджер по работе с корпоративными клиентами,,2000.0,USD,Москва,2004-12-17T12:22:39+0300
Sales Manager,,3000.0,USD,Москва,2004-08-27T17:51:51+0400
Руководитель проекта,,3500.0,USD,Москва,2004-09-03T12:34:14+0400
Специалист-консультант IT проекта (IK-RM-K),,1800.0,USD,Москва,2004-12-20T13:09:10+0300
Системный аналитик/технический писатель,,1500.0,USD,Москва,2004-11-04T16:02:24+0300
Product manager,,1200.0,USD,Москва,2004-11-15T09:33:02+0300
Менеджер проекта службы поддержки,,3000.0,USD,Москва,2004-09-02T16:30:16+0400
Инженер по информационной безопасности,,1200.0,USD,Москва,2004-11-22T14:19:56+0300
Менеджер по продажам ERP-системы,,1200.0,USD,Москва,2004-12-09T15:32:53+0300
Менеджер в отдел по работе с потребителями и рынком.,,1000.0,USD,Москва,2004-09-09T16:25:57+0400
Менеджер по работе с корпоративными партнёрами интернет ресурсов компании,,1500.0,USD,Москва,2004-08-25T08:06:36+0400
Специалист по поддержке пользователей (helpdesk),,600.0,USD,Москва,2004-12-03T12:06:15+0300
Технический писатель,,600.0,USD,Москва,2004-09-07T16:41:27+0400
Программист-разработчик (Oracle). Код вакансии НВ-прогPL,,1300.0,USD,Москва,2004-09-27T19:04:51+0400
Project manager/Bisiness Dev.Manager (Вакансия от BLM-Consort),,2000.0,USD,Москва,2004-08-20T17:55:31+0400
Системный администратор,,500.0,USD,Москва,2004-08-23T18:19:14+0400
Специалист по тестированию,,1200.0,USD,Москва,2004-09-07T13:31:22+0400
Web-designer,,500.0,USD,Москва,2004-09-22T15:09:17+0400
Менеджер по работе с партнерами,,800.0,USD,Москва,2004-10-28T15:35:56+0400
Специалист по тестированию ПО (IK-J-T),,1400.0,USD,Москва,2004-09-03T11:23:25+0400
Инженер-тестировщик программного обеспечения,,1300.0,USD,Москва,2004-08-17T10:14:51+0400
Менеджер в отдел системной интеграции,,800.0,USD,Санкт-Петербург,2004-08-30T16:11:27+0400
Аналитик по разработке банковского ПО,,1500.0,USD,Москва,2004-08-25T09:40:12+0400
"Инженер – физик, Инженер – конструктор",,1000.0,USD,Москва,2004-08-27T10:36:29+0400
Инженер-конструктор,,400.0,USD,Санкт-Петербург,2004-08-30T09:39:40+0400
Системный администратор,,1000.0,USD,Москва,2004-08-31T17:37:06+0400
HelpDesk Specialist,,1350.0,USD,Москва,2004-08-25T14:44:46+0400
Разработчик программного обеспечения Java,,1000.0,USD,Москва,2004-08-24T16:14:05+0400
Менеджер по аренде и развитию,,2500.0,USD,Москва,2004-08-27T18:13:12+0400
"Менеджер проекта. Код вакансии: ""Л-STIP""",,2500.0,USD,Москва,2004-10-15T13:43:07+0400
SAP Consultant HR,,3500.0,USD,Москва,2004-08-12T11:42:25+0400
Системный аналитик,,1300.0,USD,Москва,2004-09-30T15:51:06+0400
Продакт-менеджер,,1500.0,USD,Москва,2004-12-27T15:05:32+0300
Региональный представитель,,1500.0,USD,Нижний Новгород,2004-08-26T11:35:03+0400
Специалист по работе с клиентами (IT),,1200.0,USD,Москва,2004-11-15T10:51:50+0300
Менеджер Проекта,,500.0,USD,Санкт-Петербург,2004-08-16T12:49:32+0400
Banking Software Support Specialist,,2000.0,USD,Москва,2004-09-06T10:26:38+0400
Менеджер прямых продаж ERP решений,,4000.0,USD,Москва,2004-12-29T14:17:41+0300
Sales Director,,4000.0,USD,Москва,2004-08-30T13:35:08+0400
Администратор проекта,,1100.0,USD,Москва,2004-10-22T14:55:27+0400
"Специалист (настройщик) модуля BASIS SAP R/3 (SUN, SOLARIS)",,3500.0,USD,Москва,2004-09-10T10:34:26+0400
Начальник Управления интернет-технологий,,2100.0,USD,Москва,2004-09-08T17:39:00+0400
Директор направления продаж услуг местной связи,,2000.0,USD,Москва,2004-09-03T09:23:47+0400
Ведущий разработчик,,1700.0,USD,Москва,2004-08-20T12:09:21+0400
Инженер по передаче данных,,1000.0,USD,Москва,2004-09-07T16:10:44+0400
Программист,,1000.0,USD,Москва,2004-08-25T16:05:59+0400
Контент-менеджер,,800.0,USD,Москва,2004-08-19T17:05:21+0400
Presale Manager,,1500.0,USD,Москва,2004-09-22T17:11:59+0400
Менеджер по работе с базами данных,,600.0,USD,Москва,2004-08-30T08:30:04+0400
Программист,,1000.0,USD,Москва,2004-09-21T17:29:24+0400
Business Process Analyst,,1400.0,USD,Москва,2004-11-11T10:15:37+0300
Technical Sales Manager (вакансия от БЛМ Консорт),,1500.0,USD,Москва,2004-09-08T16:35:25+0400
Sales manager assistant,,600.0,USD,Москва,2004-09-21T13:10:59+0400
Ведущий разработчик-программист для интернет (ASP и .NET технологии),,1200.0,USD,Москва,2004-10-15T14:26:35+0400
Программист,,600.0,USD,Москва,2004-10-04T09:09:23+0400
.NET-программист,,1400.0,USD,Москва,2004-11-09T19:45:15+0300
Системный администратор,,2000.0,USD,Москва,2004-09-01T12:23:49+0400
Менеджер проектов,,700.0,USD,Санкт-Петербург,2004-08-19T11:12:38+0400
"Java software developer, программист",,400.0,USD,Санкт-Петербург,2004-11-12T16:00:19+0300
Маркетолог (собственных игровых программ),,800.0,USD,Москва,2004-09-27T11:40:30+0400
Администратор БД,,400.0,USD,Москва,2004-12-20T14:07:02+0300
Разработчик Хранилищ Данных,,700.0,USD,Москва,2004-08-20T09:27:25+0400
IT Specialist,,1200.0,USD,Москва,2004-09-06T10:26:38+0400
Администратор/проектировщик информационных систем,,1500.0,USD,Москва,2004-09-02T10:54:54+0400
Руководитель Отдела,,900.0,USD,Санкт-Петербург,2004-09-09T00:10:07+0400
C++ - разработчик,,1500.0,USD,Москва,2004-09-07T13:31:22+0400
GSM Specialist in foreign IT company,,900.0,USD,Москва,2004-08-19T14:50:46+0400
Системный аналитик,,1200.0,USD,Москва,2004-09-07T11:50:47+0400
Маркетолог в компьютерную компанию,,700.0,USD,Москва,2004-09-07T11:48:14+0400
"Консультант по внедрению SAP R/3 (модули ММ, SD,PP)",,4000.0,USD,Москва,2004-11-26T11:14:37+0300
"Инженер (специалист) по RISC-системам, в отдел Unix-систем, направление Veritas & FSC",,1100.0,USD,Москва,2004-08-17T10:14:51+0400
Инженер ОТК,,700.0,USD,Москва,2004-09-06T13:36:06+0400
Менеджер Проекта,,700.0,USD,Санкт-Петербург,2004-08-16T12:49:32+0400
Инженер CISCO,,1500.0,USD,Москва,2004-09-22T17:24:28+0400
"Java software developer, программист",,600.0,USD,Санкт-Петербург,2004-11-12T16:00:19+0300
Программист на Navision,,1500.0,USD,Москва,2004-09-02T12:57:37+0400
System Analyst/Developer,,2000.0,USD,Москва,2004-10-08T10:14:27+0400
Системный администратор,,1700.0,USD,Москва,2004-09-03T11:28:44+0400
Программист,,900.0,USD,Москва,2004-08-23T10:40:00+0400
Консультант по внедрению SAPR3 ( модуль ММ) - Вакансия от BLM-Consort,,2500.0,USD,Москва,2004-08-13T17:43:11+0400
Flash-дизайнер,,800.0,USD,Санкт-Петербург,2004-11-12T16:00:20+0300
SAP auditor,,3500.0,USD,Москва,2004-09-09T19:27:33+0400
Консультант по внедрению MS Axapta (Финансы),,1700.0,USD,Москва,2004-11-01T10:38:41+0300
Account Manager,,2700.0,USD,Москва,2004-08-30T11:05:52+0400
Менеджер по продажам услуг и оборудования связи,,2500.0,USD,Москва,2004-09-03T09:25:45+0400
Веб-Программист,,500.0,USD,Москва,2004-09-22T15:09:17+0400
SYSTEM ADMINISTRATOR,,2300.0,USD,Москва,2004-08-26T16:12:28+0400
"Программист. Код вакансии: ""Л-видео2""",,1400.0,USD,Москва,2004-09-02T11:02:01+0400
"PHP-программист, разработчик",,400.0,USD,Санкт-Петербург,2004-11-12T16:00:20+0300
Менеджер по продажам ИТ решений,,3000.0,USD,Москва,2004-09-10T12:02:14+0400
Продакт-менеджер,,5000.0,USD,Москва,2004-08-30T11:53:41+0400
Cпециалист по системам управления,,2000.0,USD,Москва,2004-09-07T16:44:56+0400
Менеджер,,600.0,USD,Москва,2004-09-09T16:07:45+0400
МЕРЧЕНДАЙЗЕР,,700.0,USD,Москва,2004-09-10T10:04:58+0400
Инженер по минифотолабораториям,,1300.0,USD,Москва,2004-08-16T09:57:49+0400
Специалист службы технической поддержки,,800.0,USD,Москва,2004-11-29T12:12:31+0300
Специалист по поддержке информационных систем,,1100.0,USD,Москва,2004-11-11T10:15:37+0300
Специалист по Hardware / Пресейл менеджер,,700.0,USD,Москва,2004-09-30T09:29:42+0400
Ведущий программист-разработчик,,1500.0,USD,Москва,2004-09-03T11:59:46+0400
Руководитель отдела маркетинга,,2000.0,USD,Москва,2004-09-03T19:00:48+0400
Аналитик аналитического отдела Управления методологии банковских технологий (код-IKh-KM-Analist).,,1800.0,USD,Москва,2004-09-09T11:40:03+0400
Системный администратор,,1500.0,USD,Москва,2004-09-02T10:29:21+0400
Администратор по поддержке Call Center (Управление ИТ),,1500.0,USD,Москва,2004-12-06T17:53:04+0300
Ведущий инженер договорного отдела,,750.0,USD,Москва,2004-09-07T17:38:58+0400
Account Manager/Executive,,1200.0,USD,Москва,2004-08-18T13:21:40+0400
Аналитик,,1200.0,USD,Москва,2004-08-30T14:47:49+0400
Помощник руководителя,,600.0,USD,Москва,2004-09-10T09:39:52+0400
Программист (Екатеринбург),,800.0,USD,Москва,2004-08-24T16:14:05+0400
Менеджер по продажам в корпоративный отдел,,1000.0,USD,Москва,2004-11-30T15:38:05+0300
Recruiter in IT/Telecom,,1000.0,USD,Москва,2004-08-13T10:06:04+0400
"КОНСУЛЬТАНТ SAP (модуль FI, CO)",,3500.0,USD,Москва,2004-08-12T10:19:20+0400
Account manager,,2000.0,USD,Москва,2004-08-16T19:23:47+0400
Менеджер проекта,,4000.0,USD,Москва,2004-11-12T18:53:39+0300
Менеджер по продажам,,1000.0,USD,Москва,2004-09-03T18:36:15+0400
Инженер программист отдела тестированния,,700.0,USD,Москва,2004-09-04T13:14:52+0400
Администратор Oracle,,2100.0,USD,Москва,2004-08-26T12:30:34+0400
System Analyst,,1200.0,USD,Москва,2004-11-11T10:15:37+0300
Менеджер по продажам,,800.0,USD,Москва,2004-08-19T11:57:35+0400
ЛОГИСТ-АНАЛИТИК,,700.0,USD,Москва,2004-09-10T17:12:59+0400
Руководитель отдела новых продуктов/менеджер по новому продукту/бренд-менеджер,,2500.0,USD,Москва,2004-09-03T18:53:49+0400
Администратор сети,,500.0,USD,Калуга,2004-08-16T12:49:32+0400
Аналитик IFS Application (Екатеринбург),,800.0,USD,Москва,2004-08-24T16:14:05+0400
Тестировщик (код 002.4),,1100.0,USD,Москва,2004-08-26T16:12:28+0400
ТЕХНИЧЕСКИЙ ДИРЕКТОР.,,2000.0,USD,Санкт-Петербург,2004-08-13T13:46:38+0400
Менеджер по продажам,,2000.0,USD,Москва,2004-09-10T18:31:36+0400
Java Developer (IK-J-JD),,1700.0,USD,Москва,2004-10-25T10:07:22+0400
SYSTEM ADMINISTRATOR ASSISTANT,,900.0,USD,Москва,2004-08-26T16:12:28+0400
Инженер по технической поддержке систем управления IP сетями,,2000.0,USD,Москва,2004-09-07T16:44:56+0400
Старший Сетевой Администратор,,1800.0,USD,Москва,2004-11-29T10:23:05+0300
Аналитик,,15000.0,USD,Москва,2004-11-29T11:22:00+0300
Консультант по внедрению MBS Axapta (Логистика),,1200.0,USD,Москва,2004-11-01T10:38:41+0300
Руководитель проекта по внедрению системы электронного документооборота,,1500.0,USD,Москва,2004-11-09T11:53:13+0300
Java Web Developer,,1600.0,USD,Москва,2004-10-03T01:25:37+0400
Коммерческий директор в филиал телекоммуникационной компании (г. Хабаровск),,3000.0,USD,Хабаровск,2004-08-20T12:51:26+0400
Менеджер проекта (цифровое телевидение),,1100.0,USD,Москва,2004-08-26T18:46:03+0400
Менеджер по закупкам (цифровое фото),,1000.0,USD,Москва,2004-08-18T13:02:17+0400
Инженер-программист,,1000.0,USD,Москва,2004-08-17T10:14:51+0400
WEB Programmer,,1200.0,USD,Москва,2004-08-23T17:47:12+0400
Network Administrator/Системный Администратор,,1400.0,USD,Москва,2004-08-23T12:28:08+0400
Системный администратор.,,1500.0,USD,Москва,2004-12-27T14:46:46+0300
IT Auditor,,1300.0,USD,Москва,2004-08-30T13:42:16+0400
Technical Support / Software Engineer,,1500.0,USD,Москва,2004-08-18T12:26:06+0400
Инженер Cisco VoIP,,1500.0,USD,Москва,2004-09-24T18:48:44+0400
Программист-аналитик,,800.0,USD,Москва,2004-08-24T17:36:41+0400
Программист 1С.,,1000.0,USD,Москва,2004-10-14T13:59:39+0400
Technical Support Specialist,,1000.0,USD,Москва,2004-09-13T15:08:39+0400
Программист отдела разработки ПО,,1500.0,USD,Москва,2004-03-15T12:19:20+0300
Старший специалист в отдел тестирования,,900.0,USD,Москва,2004-03-15T13:36:09+0300
Специалист по финансовым вопросам в отдел сопровождения,,600.0,USD,Москва,2004-03-15T13:39:31+0300
Старший специалист по финансовым вопросам в отдел сопровождения,,900.0,USD,Москва,2004-03-15T13:41:53+0300
Специалист по техническому сопровождению,,700.0,USD,Москва,2004-03-15T14:09:46+0300
Старший специалист по техническому сопровождению,,900.0,USD,Москва,2004-03-15T14:13:38+0300
"Консультант элитного салона связи, график 2/2",,2500.0,USD,Москва,2004-03-15T14:46:26+0300
"Консультант салона на Тверской,4 в ночное время",,600.0,USD,Москва,2004-04-07T00:00:00+0400
Специалист по поддержке информационных систем SUN,,1500.0,USD,Москва,2004-04-13T00:00:00+0400
Системный администратор,,800.0,USD,Москва,2004-03-15T17:33:37+0300
Директор по инженерному развитию,,5000.0,USD,Москва,2004-03-15T17:58:39+0300
Ведущий программист-разработчик,,1500.0,USD,Москва,2004-03-16T09:39:18+0300
Инженер по телекоммуникациям,,550.0,USD,Москва,2004-03-22T00:00:00+0300
Менеджер по продажам и ведению проектов,,1500.0,USD,Москва,2004-03-16T10:21:54+0300
Программист 1С,,800.0,USD,Москва,2004-07-08T16:54:24+0400
Технический дизайнер,,700.0,USD,Москва,2004-03-16T12:24:53+0300
Инженер-программист отдела разработки,,700.0,USD,Москва,2004-03-16T13:01:19+0300
Руководитель IT-отдела,,2000.0,USD,Москва,2004-03-16T13:12:23+0300
Программист 1С+Navision,,800.0,USD,Москва,2004-03-16T13:14:04+0300
"Менеджер по продажам АСУ ТП, приводов, коммутационной и электроустановочной техники (IKh-S-М/1)",,2000.0,USD,Москва,2004-05-07T00:00:00+0400
Программист Navision,,1000.0,USD,Москва,2004-03-16T13:23:34+0300
Руководитель отдела разработки,,1500.0,USD,Москва,2004-03-16T13:47:55+0300
Менеджер по продажам,,1100.0,USD,Москва,2004-03-16T14:11:29+0300
Менеджер по продажам,,1100.0,USD,Москва,2004-03-16T14:14:12+0300
Менеджер проектов в области ИТ,,1400.0,USD,Москва,2004-03-16T14:16:46+0300
Менеджер по развитию дилерской сети,,1300.0,USD,Москва,2004-03-16T14:20:06+0300
Технический писатель,,700.0,USD,Москва,2004-04-04T00:00:00+0400
Инструктор по коммутации/Instructor for switching system,,1.0,USD,Москва,2004-03-16T14:49:57+0300
Software Architect,,2000.0,USD,США,2004-03-29T00:00:00+0400
Программист Delphi 6.0,,1000.0,USD,Москва,2004-04-12T00:00:00+0400
Аналитик-проектировщик Хранилищ Данных,,1200.0,USD,Москва,2004-05-11T00:00:00+0400
Специалист по обслуживанию абонентов,,500.0,USD,Москва,2004-03-16T15:54:44+0300
Technical support engineer/Инженер технической поддержки CDMA в г.Уфа,,1.0,USD,Уфа,2004-04-06T00:00:00+0400
Администратор/руководитель бэк-офиса компании.,,600.0,USD,Москва,2004-03-16T16:34:37+0300
Инженер-эксперт отдела тестирования,,700.0,USD,Москва,2004-04-14T00:00:00+0400
Программист / системный администратор,,900.0,USD,Москва,2004-03-16T17:24:11+0300
Key Account Manager (MTS),,5000.0,USD,Москва,2004-03-16T19:21:35+0300
Системный администратор,,800.0,USD,Москва,2004-03-17T11:12:20+0300
СЕРВИС-ИНЖЕНЕР.,,350.0,USD,Санкт-Петербург,2004-04-05T00:00:00+0400
Инженер сектора технической безопасности,,800.0,USD,Москва,2004-03-17T12:26:14+0300
Инженер (RISC-сервера),,800.0,USD,Москва,2004-03-23T00:00:00+0300
Менеджер ГКУ,,500.0,USD,Москва,2004-04-08T00:00:00+0400
"Оператор ПК (складские программы, офис-менеджер)",,450.0,USD,Москва,2004-03-17T13:39:14+0300
"Старший инженер, руководитель проекта",,1000.0,USD,Санкт-Петербург,2004-06-25T10:15:13+0400
(Industrial Segment),,5000.0,USD,Москва,2004-03-17T14:22:13+0300
Специалист по поддержке 1C-Бухгалтерия в IT отдел крупной компьютерной компании.,,900.0,USD,Москва,2004-03-17T15:13:05+0300
Менеджер по работе с регионами,,700.0,USD,Москва,2004-03-17T15:13:56+0300
Системный администратор.,,800.0,USD,Москва,2004-03-17T15:53:35+0300
Программист-аналитик Axapta,,1300.0,USD,Москва,2004-03-17T16:17:11+0300
Менеджер по работе с вендорами,,1200.0,USD,Москва,2004-08-02T10:25:57+0400
Директор по развитию бизнеса (продажа программных продуктов),,6000.0,USD,Москва,2004-03-17T16:42:09+0300
Специалист по обслуживанию абонентов,,500.0,USD,Москва,2004-03-17T17:28:27+0300
"Инженер по системам ВКС в компанию системный интегратор. Код вакансии: ""АЗ-инж.""",,1500.0,USD,Москва,2004-03-18T00:00:00+0300
Системный администратор,,150.0,USD,Казань,2004-03-17T18:43:56+0300
Продукт-менеджер/Product manager,,1500.0,USD,Москва,2004-03-17T21:58:47+0300
Оператор по фотопечати на корпусах мобильных телефонов,,400.0,USD,Москва,2004-03-17T22:08:07+0300
IT Help desk,,1000.0,USD,Москва,2004-03-18T12:01:16+0300
Part time IT support,,300.0,USD,Москва,2004-03-18T14:57:41+0300
Программист ABAP/4 (SAP),,1500.0,USD,Москва,2004-03-18T16:35:46+0300
Программист-стажер ABAP/4 (SAP),,900.0,USD,Москва,2004-03-18T16:57:41+0300
Sales Engineer,,1500.0,USD,Москва,2004-03-18T16:59:32+0300
"Инженер-разработчик, программист",,500.0,USD,Москва,2004-03-18T17:08:20+0300
Инженер-программист,,1200.0,USD,Москва,2004-04-21T00:00:00+0400
Консультант по внедрению SAP Business One,,1000.0,USD,Москва,2004-03-18T17:32:20+0300
АДМИНИСТРАТОР БАЗ ДАННЫХ.,,450.0,USD,Санкт-Петербург,2004-06-21T00:00:00+0400
"СИСТЕМНЫЙ АНАЛИТИК, СИСТЕМНЫЙ АРХИТЕКТОР – руководитель группы разработки",,1300.0,USD,Москва,2004-03-19T09:25:56+0300
Руководитель процессов в банк,,1300.0,USD,Москва,2004-03-19T00:00:00+0300
С/С# Developer (IK-R-Dev),,1700.0,USD,Москва,2004-06-07T00:00:00+0400
DV Programmer (Crystal Reports) (IK-R-Prog),,1900.0,USD,Москва,2004-08-25T11:39:49+0400
Software System Architector/Designer (IK-R-SysArch),,2500.0,USD,Москва,2004-04-13T00:00:00+0400
QA Engineer (IK-R-Test),,1200.0,USD,Москва,2004-05-21T00:00:00+0400
Technical Support Engineer(технический отдел),,1500.0,USD,Москва,2004-03-19T12:53:10+0300
Оператор ПК,,600.0,USD,Москва,2004-03-19T13:09:20+0300
IT Specialist (help desk),,800.0,USD,Москва,2004-03-19T13:50:21+0300
Системный аналитик,,1000.0,USD,Москва,2004-04-07T00:00:00+0400
Администратор БД Oracle/Unix,,1800.0,USD,Москва,2004-04-07T00:00:00+0400
Программист Java,,1500.0,USD,Москва,2004-04-14T00:00:00+0400
Бизнес-аналитик / заместитель начальника планового отдела,,1300.0,USD,Москва,2004-03-19T15:19:51+0300
Директор по информационным технологиям,,2500.0,USD,Москва,2004-03-23T00:00:00+0300
Инженер по обслуживанию телефонных станций / Circuit Switching Core Engineer,,2500.0,USD,Москва,2004-03-19T16:20:54+0300
Вэб-специалист,,600.0,USD,Санкт-Петербург,2004-05-11T00:00:00+0400
Разработчик web-систем,,1200.0,USD,Москва,2004-03-19T16:58:25+0300
Cпециалист по системам управления,,1500.0,USD,Москва,2004-07-09T08:59:28+0400
Тестировщик пользовательского интерфейса,,800.0,USD,Москва,2004-07-09T08:59:27+0400
Менеджер по продажам ПО,,3000.0,USD,Москва,2004-03-19T17:17:09+0300
Техподдержка в службу IT- Диспетчер,,600.0,USD,Москва,2004-03-19T17:18:12+0300
Программист 1С,,1200.0,USD,Москва,2004-03-19T17:22:04+0300
